,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
4511,FAM115A,624.7275056,0.006482906,0.116664596,0.055568756,0.955685355,0.982814207
4512,FAM115C,30.02851037,0.104048393,0.435949058,0.238670988,0.811360715,NA
4513,FAM117A,80.66253808,0.323123201,0.273296681,1.182316595,0.237080103,0.516245432
4514,FAM117B,228.0482199,-0.036687235,0.166186823,-0.220758991,0.825280096,0.928860788
4515,FAM118A,64.72008833,0.047991561,0.335808205,0.142913604,0.886358415,0.956297432
4516,FAM118B,74.08585502,1.127615895,0.280847941,4.015040626,5.94355559354422e-05,0.001472697
4517,FAM120A,1638.021301,-0.145232997,0.085352247,-1.701572037,0.088835623,0.295504102
4518,FAM120AOS,112.624109,-0.269572351,0.244433744,-1.102844258,0.270094804,0.553674846
4519,FAM120B,422.0317073,0.033411351,0.144175603,0.231740671,0.816739441,0.923642509
4520,FAM120C,164.4647281,-0.117681314,0.190238765,-0.618597968,0.536181241,0.767650837
4521,FAM122A,59.63332682,-0.279107426,0.308991748,-0.903284399,0.366374974,0.645626846
4522,FAM122B,382.7083948,-0.200087108,0.133793169,-1.495495693,0.134785123,0.378098527
4523,FAM122C,20.44451893,-1.087024827,0.539148248,-2.016189112,0.043780205,NA
4524,FAM124A,17.56549346,-0.336365242,0.549365792,-0.612279189,0.540353056,NA
4525,FAM124B,0.186552982,0,5.39771668,0,1,NA
4526,FAM126A,770.7431326,-0.029086955,0.139277745,-0.208841369,0.834572075,0.933142234
4527,FAM126B,196.5290257,0.142769555,0.197572135,0.722619892,0.469913444,0.723100508
4528,FAM127A,14.75455475,0.177543954,0.659403454,0.269249354,0.787737803,NA
4529,FAM129A,137.5107616,-0.349026423,0.202629541,-1.72248539,0.084981627,0.28700797
4530,FAM129B,871.0229817,0.486374238,0.136290447,3.568659793,0.000358812,0.006355002
4531,FAM129C,3.797599558,1.023686871,1.495952515,0.684304388,0.493782977,NA
4532,FAM131A,64.4610139,0.426724709,0.319491759,1.335636043,0.181668263,0.447238816
4533,FAM131B,214.364731,0.329490369,0.165005724,1.996842054,0.045842344,0.194986955
4534,FAM131C,1.657736326,-1.176626928,2.245321333,-0.524034984,0.600254208,NA
4535,FAM132A,0.504937204,0,3.868365378,0,1,NA
4536,FAM132B,7.551209227,-0.45510463,1.088010387,-0.418290704,0.675734586,NA
4537,FAM133A,0,NA,NA,NA,NA,NA
4538,FAM133B,384.4502624,-0.236180927,0.164553743,-1.435281406,0.151206924,0.403987935
4539,FAM134A,213.4564141,0.053651515,0.172550422,0.310932389,0.755852021,0.895858247
4540,FAM134B,280.2836474,0.403195401,0.170257167,2.368155239,0.017877033,0.106362994
4541,FAM134C,344.4196965,-0.044853664,0.156122794,-0.287297347,0.773884654,0.903244206
4542,FAM135A,502.4598788,-0.206222019,0.141676382,-1.455585016,0.145507373,0.395753374
4543,FAM135B,0,NA,NA,NA,NA,NA
4544,FAM136A,201.2303563,-0.472982754,0.174097341,-2.716771846,0.006592203,0.054043014
4545,FAM13A,237.5895537,-0.316644154,0.181409314,-1.745468007,0.080903437,0.277810554
4546,FAM13B,408.1256691,0.309519558,0.166489768,1.859090573,0.063014301,0.241275567
4547,FAM13C,200.7646514,0.596922296,0.226912411,2.630628674,0.00852271,0.064669778
4548,FAM149A,50.42019195,-0.154637182,0.33999343,-0.454824029,0.649235842,0.838856609
4549,FAM149B1,53.4958899,-0.396676903,0.310659384,-1.276886917,0.201642174,0.472304724
4550,FAM150A,42.44256135,0.776341848,0.378949364,2.048669087,0.040494484,NA
4551,FAM150B,57.54984694,0.267606962,0.308227435,0.868212664,0.385277923,0.65952208
4552,FAM151A,0,NA,NA,NA,NA,NA
4553,FAM151B,0,NA,NA,NA,NA,NA
4554,FAM154A,10.25577029,-0.240993007,0.711865143,-0.338537445,0.734958214,NA
4555,FAM154B,3.52074483,-0.879262227,1.242291301,-0.707774599,0.479085243,NA
4556,FAM155A,3.282540255,1.56794768,1.900208168,0.825145216,0.409289152,NA
4557,FAM155B,0,NA,NA,NA,NA,NA
4558,FAM159A,0,NA,NA,NA,NA,NA
4559,FAM160A1,108.1534796,0.372128763,0.290224748,1.282208926,0.199769366,0.469692084
4560,FAM160A2,100.2859298,0.248098312,0.275199011,0.901523268,0.367310168,0.645626846
4561,FAM160B1,436.5934174,-0.056488972,0.144000109,-0.392284229,0.694848215,0.863217287
4562,FAM160B2,142.4890941,0.562648756,0.215342913,2.612803689,0.008980287,0.067001966
4563,FAM161A,69.02258146,-0.122413568,0.288570838,-0.424206301,0.671415366,0.84896705
4564,FAM161B,10.60776663,-0.155284133,0.683777127,-0.227097583,0.820347864,NA
4565,FAM162A,171.9103381,-0.068087027,0.187555048,-0.36302423,0.716586784,0.875985025
4566,FAM162B,80.75949927,-0.479780403,0.255632847,-1.876833934,0.060540858,0.236824396
4567,FAM163B,149.3025949,-0.490595679,0.211886775,-2.315367152,0.020592848,0.116915571
4568,FAM166A,0.067958927,0,5.39771668,0,1,NA
4569,FAM166B,8.903230199,0.842427713,0.910157706,0.925584333,0.354662038,NA
4570,FAM167B,0,NA,NA,NA,NA,NA
4571,FAM168A,176.459067,0.194816592,0.201754122,0.965613938,0.334237398,0.613179984
4572,FAM169A,251.1520974,-0.284662489,0.186343686,-1.527620791,0.126606717,0.364733064
4573,FAM169B,0,NA,NA,NA,NA,NA
4574,FAM170A,2.862900023,0.586706879,1.776868356,0.330191529,0.741255247,NA
4575,FAM170B,0,NA,NA,NA,NA,NA
4576,FAM171A1,178.5004846,-0.033905685,0.1835185,-0.184753498,0.853422383,0.940401996
4577,FAM171A2,45.51776511,0.44835839,0.356990001,1.25594103,0.209137351,0.481738359
4578,FAM171B,354.4722179,-0.324229438,0.15505006,-2.091127463,0.03651664,0.168914958
4579,FAM172A,241.1878648,-0.166648614,0.162830817,-1.023446404,0.306096828,0.587918479
4580,FAM173B,3.602802214,-1.216933282,1.22822871,-0.990803481,0.321781549,NA
4581,FAM174A,49.34059435,-0.109763221,0.35002836,-0.313583795,0.753837169,0.894940837
4582,FAM174B,0.115025653,0,5.39771668,0,1,NA
4583,FAM175A,118.6877264,-0.425298537,0.238282135,-1.784852808,0.074285195,0.264740925
4584,FAM175B,213.1635141,0.032734238,0.195102355,0.167779819,0.866756499,0.947216518
4585,FAM177A1,189.9719451,-0.226769463,0.195002569,-1.162905004,0.244868047,0.525601407
4586,FAM177B,0.123875824,0,5.39771668,0,1,NA
4587,FAM178A,923.7681289,0.008699201,0.113815727,0.076432329,0.93907515,0.977063264
4588,FAM178B,0.499319262,0,3.809301558,0,1,NA
4589,FAM179A,18.7970299,0.219973464,0.536149766,0.410283616,0.68159791,NA
4590,FAM179B,481.7720042,-0.139322654,0.133363854,-1.044680774,0.296170533,0.578370759
4591,FAM180A,0,NA,NA,NA,NA,NA
4592,FAM180B,10.40170152,-0.200580214,0.958490631,-0.209266744,0.834240011,NA
4593,FAM181A,0,NA,NA,NA,NA,NA
4594,FAM181B,0.521310378,1.510631185,3.142671681,0.480683743,0.630741287,NA
4595,FAM183A,0,NA,NA,NA,NA,NA
4596,FAM184A,255.1029742,0.061995599,0.208932249,0.296725849,0.766675821,0.899800105
4597,FAM184B,7.46891294,-0.420915473,0.982184412,-0.428550349,0.668250485,NA
4598,FAM185A,33.02748661,-0.08011453,0.404544909,-0.198036184,0.843016754,NA
4599,FAM186A,0.194452432,0,5.39771668,0,1,NA
4600,FAM188A,266.4482577,-0.120427747,0.17302962,-0.695994978,0.486431975,0.733699327
4601,FAM188B,84.63043853,-0.006920281,0.256148222,-0.027016704,0.978446411,0.99260646
4602,FAM189A1,0.177896231,0,5.39771668,0,1,NA
4603,FAM189A2,20.68196864,-0.036012252,0.513890029,-0.070077741,0.944131783,NA
4604,FAM189B,7.679862817,-0.637845636,0.81793294,-0.779826321,0.435493111,NA
4605,FAM192A,200.8644278,-0.30712357,0.169941529,-1.807230828,0.070726296,0.257318373
4606,FAM193A,524.8658499,0.112553713,0.12819404,0.877994898,0.379946488,0.655180198
4607,FAM193B,226.3388417,0.134187647,0.182853109,0.733854883,0.463037187,0.718528422
4608,FAM195A,23.59931818,-0.65787143,0.493294022,-1.333629439,0.18232533,NA
4609,FAM195B,185.5395292,0.109470179,0.197958613,0.552995283,0.58026664,0.799124619
4610,FAM196A,0.410158359,-1.472099969,4.072879794,-0.361439582,0.717770863,NA
4611,FAM196B,0.354590727,-1.467990506,4.578416746,-0.320632784,0.74848869,NA
4612,FAM198A,0,NA,NA,NA,NA,NA
4613,FAM198B,302.2050925,0.042409986,0.140924825,0.30094049,0.763459874,0.898589191
4614,FAM199X,623.3771668,-0.117559585,0.129081658,-0.91073811,0.362433379,0.641415656
4615,FAM19A1,0,NA,NA,NA,NA,NA
4616,FAM19A2,0,NA,NA,NA,NA,NA
4617,FAM19A3,1.209795246,0.857400387,2.435976698,0.351973969,0.724857785,NA
4618,FAM19A4,378.8536738,0.009619867,0.143159845,0.067196683,0.946425126,0.979040088
4619,FAM19A5,0,NA,NA,NA,NA,NA
4620,FAM200A,44.77685178,-0.54381416,0.388472262,-1.399878994,0.161549557,0.419100888
4621,FAM200B,241.8218155,-0.314612784,0.188403661,-1.669886788,0.094941765,0.307778589
4622,FAM203A,38.60328775,0.114260737,0.394995783,0.289270778,0.772374173,NA
4623,FAM204A,155.2561841,-0.555661681,0.201900245,-2.752159514,0.005920368,0.050742333
4624,FAM207A,95.92478717,0.594009771,0.271160693,2.190619018,0.028479374,0.144980754
4625,FAM208A,1614.166571,-0.206314067,0.096141589,-2.145939851,0.031877778,0.155832719
4626,FAM208B,953.5371416,0.083369665,0.118108034,0.705876331,0.480265048,0.730657205
4627,FAM209B,0,NA,NA,NA,NA,NA
4628,FAM20A,0.589828296,-2.736077118,3.507301507,-0.780108899,0.435326779,NA
4629,FAM20B,337.0752921,-0.234324776,0.138454446,-1.692432297,0.090563579,0.299148843
4630,FAM20C,61.02544658,0.890346221,0.307104335,2.899165263,0.003741576,0.035884461
4631,FAM210A,225.9946538,0.013160718,0.176852399,0.074416394,0.940679064,0.977063264
4632,FAM210B,308.401345,-0.163324525,0.158549691,-1.030115699,0.302955697,0.585180366
4633,FAM212A,0.453827445,0.043218474,3.65763369,0.011815966,0.990572443,NA
4634,FAM212B,47.57399117,-0.065843859,0.405315797,-0.162450758,0.870950902,0.949086221
4635,FAM213A,126.1858034,-0.252566291,0.217783116,-1.159714747,0.246164964,0.527359871
4636,FAM213B,9.191170007,0.477781926,0.855472592,0.558500565,0.576502619,NA
4637,FAM214A,336.3631396,-0.039822062,0.184121986,-0.216280864,0.828768825,0.930468592
4638,FAM214B,7.92601451,-0.825039762,1.005026659,-0.82091331,0.411695649,NA
4639,FAM216A,110.1199184,-0.451603137,0.223851645,-2.017421567,0.043651539,0.189646562
4640,FAM216B,0,NA,NA,NA,NA,NA
4641,FAM217A,0,NA,NA,NA,NA,NA
4642,FAM217B,81.89089887,-0.314207945,0.257232742,-1.221492811,0.221899486,0.499273843
4643,FAM219A,270.8556541,-0.047752808,0.169692381,-0.281408087,0.778397416,0.905650886
4644,FAM219B,51.96944837,0.150383272,0.334793185,0.449182595,0.653299942,0.839848393
4645,FAM220A,126.6313411,-0.226378905,0.20963333,-1.079880308,0.280195483,0.561974631
4646,FAM221A,56.50734193,0.047809741,0.351498871,0.136016769,0.891808024,0.958983174
4647,FAM222A,5.739474676,0.474013976,1.188544644,0.398818823,0.690026707,NA
4648,FAM222B,1.582143043,2.251393013,2.087491398,1.078516067,0.280803516,NA
4649,FAM227A,24.56228171,-0.105747974,0.496016094,-0.213194643,0.831175146,NA
4650,FAM227B,37.16272619,0.156514568,0.397869079,0.393382085,0.6940373,NA
4651,FAM228A,10.04851774,0.078231741,0.732321427,0.106827055,0.914926184,NA
4652,FAM228B,160.9341218,-0.050154376,0.198797804,-0.252288379,0.80081817,0.916052713
4653,FAM229A,1.768119026,-2.768304258,2.203439605,-1.256355859,0.208986978,NA
4654,FAM229B,15.64981274,-0.201244886,0.57316093,-0.351114103,0.725502748,NA
4655,FAM24B,1.719279386,-1.654454899,1.900094096,-0.870722614,0.383905628,NA
4656,FAM25A,0.232748702,1.392339522,5.382264341,0.25869029,0.795874212,NA
4657,FAM25G,0,NA,NA,NA,NA,NA
4658,FAM26D,0,NA,NA,NA,NA,NA
4659,FAM26E,0,NA,NA,NA,NA,NA
4660,FAM26F,0.060059477,0,5.39771668,0,1,NA
4661,FAM32A,148.2775414,-0.204526419,0.196324825,-1.041775633,0.297515714,0.580199437
4662,FAM3A,78.68443568,-0.143216445,0.285076734,-0.502378581,0.615401243,0.819325572
4663,FAM3B,0,NA,NA,NA,NA,NA
4664,FAM3C,639.6018755,-0.007030786,0.12324569,-0.057046915,0.954507823,0.982396445
4665,FAM3D,0,NA,NA,NA,NA,NA
4666,FAM43A,71.91446903,0.254894956,0.28814828,0.884596486,0.376374302,0.65310078
4667,FAM43B,0.200244601,1.392358588,5.382264302,0.258693834,0.795871477,NA
4668,FAM45A,180.2807842,-0.083342402,0.180823274,-0.460905281,0.644866563,0.83713015
4669,FAM46A,103.1159647,-0.092853428,0.261045118,-0.355698773,0.722066164,0.878468153
4670,FAM46B,46.75697119,0.252729171,0.3380237,0.747667015,0.454661031,0.711755476
4671,FAM46C,1.800655878,-3.446714579,2.214268237,-1.556593063,0.119567132,NA
4672,FAM46D,0.115025653,0,5.39771668,0,1,NA
4673,FAM47B,0.213772185,0,5.39771668,0,1,NA
4674,FAM49A,0.230051307,0,5.39771668,0,1,NA
4675,FAM49B,597.2931769,0.001614522,0.131569428,0.012271253,0.990209202,0.996426841
4676,FAM50B,6.889812548,-1.078151272,0.855885735,-1.259690667,0.207780974,NA
4677,FAM53A,34.74567126,-0.099250478,0.39086428,-0.25392568,0.799552975,NA
4678,FAM53B,194.4650356,0.406976021,0.186539512,2.181714838,0.029130585,0.146728326
4679,FAM53C,242.5572661,0.277236239,0.176470786,1.571003595,0.116181814,0.347287154
4680,FAM57A,2449.439595,0.049711394,0.116478108,0.426787442,0.669534154,0.848310517
4681,FAM57B,17.87702213,-0.535920926,0.531311586,-1.008675399,0.313130334,NA
4682,FAM58A,61.39683071,0.086904958,0.306229355,0.283790423,0.776570994,0.904679259
4683,FAM60A,394.4932846,-0.166589832,0.135191019,-1.232255165,0.217853782,0.493537843
4684,FAM63B,220.5395627,-0.317181945,0.190122315,-1.668304663,0.095255263,0.308406311
4685,FAM64A,40.72535269,-0.358591999,0.344314011,-1.041467928,0.297658431,NA
4686,FAM65B,8.781326984,-0.880208123,0.748340593,-1.176213252,0.23950967,NA
4687,FAM65C,179.4589144,0.665291136,0.188973568,3.520551279,0.000430651,0.007277118
4688,FAM69A,402.2661008,-0.154026453,0.142520453,-1.080732269,0.279816225,0.561894504
4689,FAM69B,84.60869825,0.339735404,0.291888402,1.163922243,0.244455525,0.525056224
4690,FAM69C,3.357894173,-2.296407039,1.847331571,-1.243094134,0.213833147,NA
4691,FAM71A,27.82341283,0.360733549,0.447548335,0.80602143,0.420230492,NA
4692,FAM71B,0,NA,NA,NA,NA,NA
4693,FAM71C,0,NA,NA,NA,NA,NA
4694,FAM71D,20.47381095,0.936428548,0.547064194,1.711734304,0.086945644,NA
4695,FAM71E2,71.55942175,0.151474562,0.346119212,0.437636967,0.661649469,0.845012452
4696,FAM71F1,0,NA,NA,NA,NA,NA
4697,FAM71F2,0.195368827,1.244057168,5.391208657,0.230756635,0.817503872,NA
4698,FAM72A,107.4313786,-0.844655729,0.277389739,-3.045014324,0.002326692,0.025019496
4699,FAM73A,166.1771605,-0.175263964,0.202776841,-0.86431943,0.387412439,0.661056156
4700,FAM73B,105.34377,0.128248277,0.244251986,0.525065443,0.599537698,0.809866538
4701,FAM76A,60.42026375,-0.020590858,0.309584618,-0.066511245,0.946970805,0.979097238
4702,FAM76B,326.8085826,-0.13485414,0.180281901,-0.748018186,0.454449188,0.711648091
4703,FAM78A,3.271990352,-1.463764079,1.662296336,-0.88056747,0.378551972,NA
4704,FAM78B,0.929318575,-2.631228318,2.646629086,-0.994180988,0.320134762,NA
4705,FAM81A,42.83365016,-0.239345353,0.372550719,-0.642450384,0.520580795,0.756986796
4706,FAM81B,0.067958927,0,5.39771668,0,1,NA
4707,FAM83A,0.115025653,0,5.39771668,0,1,NA
4708,FAM83B,391.4602002,-0.352023318,0.149236596,-2.358827039,0.018332798,0.107656432
4709,FAM83C,3.602717098,3.925662609,1.840626721,2.132785841,0.032942298,NA
4710,FAM83D,80.58478725,-0.202812057,0.264988335,-0.765362206,0.444055892,0.702905741
4711,FAM83F,0.116501016,0,5.39771668,0,1,NA
4712,FAM83G,398.2932701,-0.012860246,0.150980732,-0.085178064,0.93211983,0.973880804
4713,FAM83H,2.212312614,0,3.951393915,0,1,NA
4714,FAM84A,0.357688953,0,4.958808658,0,1,NA
4715,FAM84B,108.6079904,0.00428745,0.236435596,0.01813369,0.985532201,0.994692129
4716,FAM86A,22.92559442,0.256152706,0.467999938,0.547334915,0.58414866,NA
4717,FAM89A,28.29448883,0.326477354,0.452483098,0.721523865,0.470587263,NA
4718,FAM89B,81.04113719,-0.101046615,0.278483048,-0.362846556,0.716719512,0.876039497
4719,FAM8A1,502.5724803,-0.146613821,0.136646252,-1.072944333,0.283296093,0.564452761
4720,FAM90A1,0.123139903,-2.031169483,5.348613506,-0.379756264,0.704126351,NA
4721,FAM91A1,941.0061328,0.036684937,0.132699396,0.276451422,0.782201366,0.907093922
4722,FAM92A1,17.33356789,0.437143253,0.649310436,0.673242302,0.500793153,NA
4723,FAM92B,0,NA,NA,NA,NA,NA
4724,FAM96A,159.1830106,-0.283914994,0.204935783,-1.385385164,0.165934725,0.426257925
4725,FAM98A,365.9881696,-0.273057276,0.131569602,-2.075382705,0.03795108,0.172656561
4726,FAM98B,344.110042,-0.403595398,0.137963708,-2.925373665,0.003440428,0.033645764
4727,FAM98C,47.17601411,-0.071591453,0.381902962,-0.187459799,0.85130014,0.939363902
4728,FAM9A,3.190602275,0.963828775,1.36880715,0.704137741,0.481346998,NA
4729,FAM9C,0.296015664,-1.466083774,4.889786939,-0.299825696,0.764310114,NA
4730,FAN1,159.5958542,0.095916199,0.218371997,0.439233054,0.660492676,0.844288593
4731,FANCB,47.03233913,-0.409864889,0.382007805,-1.072922814,0.283305749,0.564452761
4732,FANCC,195.3846589,0.171886499,0.207247428,0.829378199,0.406890434,0.676248686
4733,FANCD2,432.420455,-0.664125652,0.138121173,-4.808282726,1.52232364962393e-06,7.23722860414514e-05
4734,FANCD2OS,0.177896231,0,5.39771668,0,1,NA
4735,FANCE,123.3248281,0.105221391,0.231890984,0.453753696,0.650006114,0.839255712
4736,FANCF,21.84221232,-0.055703389,0.50080419,-0.111227882,0.911435642,NA
4737,FANCG,300.1431487,-0.197728726,0.158022977,-1.251265668,0.210837567,0.483590685
4738,FANCI,604.0870311,-0.514059383,0.123833154,-4.15122579,3.30699312695727e-05,0.000897767
4739,FANCL,2.015731033,1.803635625,2.034792883,0.886397648,0.375403286,NA
4740,FANCM,388.0155571,-0.410383371,0.150274207,-2.730896937,0.006316222,0.053005053
4741,FANK1,4.33203563,-0.129539382,1.042884109,-0.124212634,0.901146919,NA
4742,FAP,337.4725776,-0.185935589,0.137490314,-1.352354094,0.176262067,0.439841826
4743,FAR1,846.8341975,0.001669104,0.130326765,0.012807071,0.989781715,0.996426841
4744,FAR2,1.233582063,1.072471002,1.989132885,0.539165085,0.589772949,NA
4745,FARP1,1548.550531,0.241271683,0.092576588,2.606184661,0.009155709,0.067695557
4746,FARP2,207.8885309,-0.077551371,0.181999061,-0.426108629,0.670028693,0.848310517
4747,FARS2,90.43952242,0.030199471,0.256944152,0.117533211,0.906437528,0.963534104
4748,FARSA,157.6593971,0.031445939,0.190074787,0.165439822,0.868597812,0.9482272
4749,FARSB,272.9131051,-0.23078145,0.152907354,-1.509289412,0.131224839,0.371044395
4750,FAS,85.41903942,0.125408584,0.285485731,0.439281443,0.660457618,0.844288593
4751,FASLG,0.450068082,2.162733065,4.204213215,0.514420405,0.606958096,NA
4752,FASN,1920.553628,0.652178973,0.112367038,5.804006103,6.47489181591849e-09,6.43345250829661e-07
4753,FASTK,143.5831474,0.273069445,0.213172077,1.280981305,0.200200233,0.470368766
4754,FASTKD1,160.7227387,-0.155026435,0.188585692,-0.822047702,0.411049749,0.678549643
4755,FASTKD2,377.2155105,-0.03597613,0.146494156,-0.245580649,0.80600687,0.918509492
4756,FASTKD3,50.05837363,-0.329349607,0.339434943,-0.970287867,0.331903023,0.611398756
4757,FASTKD5,197.5045474,-0.096989627,0.20243583,-0.479112949,0.631858278,0.830332476
4758,FAT1,4346.604852,-0.077536015,0.086181389,-0.899683982,0.36828845,0.646160575
4759,FAT2,0,NA,NA,NA,NA,NA
4760,FAT3,121.6591552,0.464497823,0.226439351,2.051312285,0.040236545,0.179681038
4761,FAT4,81.82941808,0.091195026,0.275054865,0.331552129,0.740227472,0.88887981
4762,FATE1,0,NA,NA,NA,NA,NA
4763,FAU,362.9086703,-0.37507414,0.158233958,-2.370377038,0.017769954,0.105979748
4764,FAXC,95.30841268,-0.167035037,0.249112755,-0.670519809,0.502526483,0.745239274
4765,FAXDC2,17.89929843,-0.141062845,0.502360016,-0.280800304,0.77886357,NA
4766,FBL,268.069507,-0.225571383,0.180724586,-1.248149948,0.21197615,0.485410238
4767,FBLIM1,378.1980317,0.522977106,0.138958763,3.763541753,0.000167524,0.003453352
4768,FBLN1,37.33828457,0.222926036,0.389292393,0.572644214,0.566885616,NA
4769,FBLN2,0.452937927,2.288915957,3.385045867,0.676184621,0.498923436,NA
4770,FBLN5,0.23152667,0,5.39771668,0,1,NA
4771,FBLN7,220.917451,0.778295344,0.176680019,4.405112418,1.05729032744614e-05,0.000355829
4772,FBN1,1185.785744,-0.035210246,0.113126008,-0.311248016,0.755612083,0.895836808
4773,FBN2,668.971208,-0.138554099,0.11417474,-1.213526726,0.224928503,0.502934377
4774,FBP1,1.168535842,0,2.855535005,0,1,NA
4775,FBP2,0,NA,NA,NA,NA,NA
4776,FBRS,685.2085463,0.049824902,0.141118809,0.353070595,0.724035516,0.879425651
4777,FBRSL1,190.2511574,0.692406505,0.217703826,3.180497634,0.001470223,0.018058766
4778,FBXL12,72.5054206,0.38335857,0.29564935,1.296666372,0.194746005,0.463151692
4779,FBXL13,37.80564698,0.090753225,0.405860743,0.223606808,0.823063266,NA
4780,FBXL14,210.4383747,-0.216852854,0.179535514,-1.207854923,0.227103071,0.505034941
4781,FBXL15,7.904065307,1.300119896,0.982354744,1.323472914,0.185678158,NA
4782,FBXL16,2.47249233,2.346640279,2.174997222,1.078916449,0.280624975,NA
4783,FBXL17,193.1647998,0.006610973,0.201081177,0.032877135,0.973772567,0.991129299
4784,FBXL18,64.67955155,0.203450408,0.305011056,0.667026339,0.504755309,0.746181547
4785,FBXL19,0,NA,NA,NA,NA,NA
4786,FBXL2,113.7793653,-0.037821981,0.230400523,-0.164157533,0.869607131,0.948361854
4787,FBXL20,407.0727729,0.240654009,0.136560563,1.762251148,0.078026874,0.272792054
4788,FBXL21,6.502191216,-0.319671453,1.04805409,-0.30501427,0.760355284,NA
4789,FBXL22,18.02029142,-0.129490081,0.696217319,-0.185990894,0.852451903,NA
